CLASSE,Hue,Saturation,Value,Vibration,Metal
Madeira,8.00,33.33,17.65,11.40,0
Madeira,5.45,44.00,19.61,17.86,0
Madeira,0.00,32.56,16.86,16.63,0
Madeira,8.57,41.18,20.00,15.85,0
Madeira,7.50,36.36,17.25,14.49,0
Madeira,8.57,31.82,17.25,13.26,0
Madeira,7.83,45.10,20.00,12.68,0
Madeira,0.00,36.36,17.25,11.96,0
Madeira,6.00,40.00,19.61,12.58,0
Madeira,3.53,37.78,17.65,11.32,0
Madeira,0.00,30.23,16.86,10.64,0
Madeira,10.43,45.10,20.00,9.57,0
Madeira,4.00,34.88,16.86,8.14,0
Madeira,6.67,37.50,18.82,7.37,0
Madeira,3.16,40.43,18.43,6.83,0
Madeira,0.00,30.23,16.86,7.53,0
Madeira,8.18,43.14,20.00,7.75,0
Madeira,0.00,34.88,16.86,6.96,0
Madeira,7.50,34.78,18.04,6.12,0
Madeira,3.00,41.67,18.82,9.46,0
Madeira,0.00,32.56,16.86,8.42,0
Madeira,10.91,43.14,20.00,8.24,0
Madeira,4.00,34.88,16.86,8.44,0
Madeira,8.57,31.82,17.25,8.02,0
Madeira,5.45,44.00,19.61,7.23,0
Madeira,0.00,32.56,16.86,6.82,0
Madeira,6.00,40.00,19.61,5.65,0
Madeira,4.00,34.88,16.86,4.88,0
Madeira,4.29,31.82,17.25,5.79,0
Madeira,5.22,45.10,20.00,5.33,0
Madeira,8.00,34.88,16.86,4.57,0
Madeira,6.32,38.78,19.22,4.31,0
Madeira,3.75,36.36,17.25,3.63,0
Madeira,0.00,30.23,16.86,3.23,0
Madeira,7.83,45.10,20.00,3.37,0
Madeira,4.00,34.88,16.86,3.62,0
Madeira,9.47,38.78,19.22,3.48,0
Madeira,3.53,37.78,17.65,3.12,0
Madeira,4.29,32.56,16.86,3.15,0
Madeira,7.83,45.10,20.00,3.10,0
Madeira,4.00,34.88,16.86,2.87,0
Madeira,6.67,37.50,18.82,2.53,0
Madeira,3.33,39.13,18.04,3.73,0
Madeira,0.00,32.56,16.86,3.24,0
Madeira,5.45,43.14,20.00,5.58,0
Madeira,4.00,34.88,16.86,5.39,0
Madeira,7.50,34.78,18.04,5.19,0
Madeira,3.00,41.67,18.82,4.99,0
Madeira,0.00,32.56,16.86,5.04,0
Madeira,5.71,41.18,20.00,7.58,0
Madeira,0.00,34.88,16.86,6.84,0
Madeira,4.00,33.33,17.65,6.18,0
Madeira,5.71,42.86,19.22,5.36,0
Madeira,0.00,32.56,16.86,6.37,0
Madeira,6.00,40.00,19.61,5.62,0
Madeira,3.75,36.36,17.25,7.00,0
Madeira,8.00,34.09,17.25,6.38,0
Madeira,5.22,45.10,20.00,7.63,0
Madeira,0.00,33.33,16.47,10.86,0
Madeira,11.43,42.00,19.61,9.13,0
Madeira,3.75,36.36,17.25,7.78,0
Madeira,4.62,30.23,16.86,6.74,0
Madeira,7.83,45.10,20.00,6.45,0
Madeira,3.75,36.36,17.25,7.17,0
Madeira,6.32,38.78,19.22,6.06,0
Madeira,3.53,37.78,17.65,5.47,0
Madeira,0.00,30.23,16.86,4.85,0
Madeira,10.43,45.10,20.00,5.85,0
Madeira,3.75,36.36,17.25,7.02,0
Madeira,7.06,36.17,18.43,6.35,0
Madeira,3.33,39.13,18.04,5.84,0
Madeira,4.29,32.56,16.86,5.61,0
Madeira,8.18,43.14,20.00,6.47,0
Madeira,0.00,33.33,16.47,6.60,0
Madeira,7.50,34.78,18.04,6.81,0
Madeira,3.00,41.67,18.82,8.44,0
Madeira,4.00,34.88,16.86,7.92,0
Madeira,8.18,43.14,20.00,8.64,0
Madeira,4.29,33.33,16.47,7.64,0
Madeira,4.29,31.82,17.25,7.30,0
Madeira,5.71,42.86,19.22,6.29,0
Madeira,0.00,33.33,16.47,7.08,0
Madeira,6.32,38.78,19.22,7.09,0
Madeira,4.00,34.88,16.86,8.87,0
Madeira,5.00,28.57,16.47,8.93,0
Madeira,5.45,44.00,19.61,9.93,0
Madeira,4.00,34.88,16.86,8.55,0
Madeira,6.00,40.00,19.61,8.46,0
Madeira,3.75,36.36,17.25,9.01,0
Madeira,0.00,28.57,16.47,9.80,0
Madeira,8.18,44.00,19.61,9.13,0
Madeira,0.00,33.33,16.47,8.23,0
Madeira,6.32,38.78,19.22,8.27,0
Madeira,0.00,37.78,17.65,7.85,0
Madeira,4.62,30.95,16.47,7.89,0
Madeira,5.45,43.14,20.00,8.92,0
Madeira,0.00,33.33,16.47,11.69,0
Madeira,7.06,36.17,18.43,10.29,0
Madeira,3.33,39.13,18.04,9.16,0
Madeira,0.00,30.95,16.47,9.53,0
Madeira,8.57,42.00,19.61,8.14,0
Madeira,4.29,33.33,16.47,6.75,0
Madeira,7.06,36.96,18.04,6.00,0
Madeira,3.00,41.67,18.82,5.17,0
Madeira,0.00,30.95,16.47,4.83,0
Madeira,8.18,43.14,20.00,4.36,0
Madeira,0.00,34.88,16.86,3.82,0
Madeira,4.29,31.82,17.25,4.43,0
Madeira,5.71,42.86,19.22,4.28,0
Madeira,4.29,33.33,16.47,3.93,0
Madeira,8.57,42.00,19.61,4.26,0
Madeira,0.00,34.88,16.86,3.80,0
Madeira,4.62,30.23,16.86,4.17,0
Madeira,5.45,44.00,19.61,4.80,0
Madeira,0.00,33.33,16.47,4.98,0
Madeira,8.57,42.00,19.61,4.84,0
Madeira,3.75,36.36,17.25,4.72,0
Madeira,0.00,28.57,16.47,4.05,0
Madeira,7.83,45.10,20.00,4.01,0
Madeira,0.00,33.33,16.47,6.94,0
Madeira,6.32,38.78,19.22,7.95,0
Madeira,3.53,37.78,17.65,7.49,0
Madeira,0.00,30.95,16.47,10.16,0
Madeira,8.18,44.00,19.61,8.98,0
Madeira,0.00,33.33,16.47,9.11,0
Madeira,7.06,36.17,18.43,11.03,0
Madeira,3.16,40.43,18.43,15.90,0
Madeira,0.00,30.95,16.47,14.43,0
Madeira,5.45,43.14,20.00,13.44,0
Madeira,4.29,33.33,16.47,13.46,0
Madeira,8.00,33.33,17.65,13.29,0
Madeira,2.86,42.86,19.22,13.93,0
Madeira,4.29,33.33,16.47,15.94,0
Madeira,8.18,43.14,20.00,17.61,0
Madeira,0.00,33.33,16.47,18.78,0
Madeira,4.29,31.82,17.25,17.77,0
Madeira,5.45,44.00,19.61,15.00,0
Madeira,0.00,33.33,16.47,13.20,0
Madeira,6.32,38.78,19.22,12.19,0
Madeira,4.00,34.88,16.86,12.01,0
Madeira,4.62,30.95,16.47,11.12,0
Madeira,5.22,45.10,20.00,12.49,0
Madeira,0.00,33.33,16.47,12.55,0
Madeira,6.67,37.50,18.82,16.22,0
Madeira,0.00,36.36,17.25,15.49,0
Madeira,0.00,28.57,16.47,12.85,0
Madeira,8.18,44.00,19.61,11.16,0
Madeira,0.00,33.33,16.47,9.54,0
Madeira,7.06,36.17,18.43,8.44,0
Madeira,3.33,39.13,18.04,8.56,0
Madeira,0.00,30.95,16.47,7.69,0
Madeira,8.57,42.00,19.61,9.76,0
Madeira,0.00,33.33,16.47,11.23,0
Madeira,3.75,34.78,18.04,9.92,0
Madeira,3.00,41.67,18.82,9.83,0
Madeira,4.29,33.33,16.47,9.65,0
Madeira,6.32,38.78,19.22,8.65,0
Madeira,4.29,33.33,16.47,8.08,0
Madeira,4.29,31.82,17.25,7.95,0
Madeira,5.45,44.00,19.61,7.21,0
Madeira,0.00,33.33,16.47,8.14,0
Madeira,6.00,40.00,19.61,8.55,0
Madeira,3.75,36.36,17.25,8.22,0
Madeira,5.00,28.57,16.47,8.68,0
Madeira,7.83,45.10,20.00,8.05,0
Madeira,355.71,33.33,16.47,7.84,0
Madeira,3.16,38.78,19.22,6.72,0
Madeira,0.00,37.78,17.65,7.01,0
Madeira,4.62,30.95,16.47,8.21,0
Madeira,7.83,45.10,20.00,11.41,0
Madeira,4.29,33.33,16.47,11.68,0
Madeira,7.50,34.78,18.04,9.97,0
Madeira,3.16,40.43,18.43,8.46,0
Madeira,4.29,33.33,16.47,7.94,0
Madeira,8.18,43.14,20.00,6.97,0
Madeira,0.00,33.33,16.47,7.18,0
Madeira,4.00,33.33,17.65,7.57,0
Madeira,2.86,42.86,19.22,6.87,0
Madeira,4.00,34.88,16.86,7.30,0
Madeira,6.00,40.00,19.61,8.16,0
Madeira,4.00,34.88,16.86,8.11,0
Madeira,4.62,30.23,16.86,7.18,0
Madeira,7.83,45.10,20.00,6.86,0
Madeira,4.00,34.88,16.86,7.42,0
Madeira,6.32,38.78,19.22,6.66,0
Madeira,3.75,36.36,17.25,7.92,0
Madeira,355.38,30.95,16.47,9.71,0
Madeira,10.91,44.00,19.61,10.88,0
Madeira,0.00,33.33,16.47,10.73,0
Madeira,7.06,36.17,18.43,9.99,0
Madeira,3.16,40.43,18.43,9.44,0
Madeira,0.00,30.95,16.47,9.23,0
Madeira,10.43,45.10,20.00,9.40,0
Madeira,0.00,34.88,16.86,8.12,0
Madeira,8.00,33.33,17.65,7.76,0
Madeira,0.00,40.82,19.22,6.99,0
Madeira,0.00,30.95,16.47,5.97,0
Madeira,6.00,40.00,19.61,5.20,0
Madeira,4.00,34.88,16.86,5.14,0
Madeira,4.62,30.23,16.86,5.31,0
Madeira,5.45,44.00,19.61,5.46,0
Madeira,4.00,34.88,16.86,6.87,0
Madeira,6.00,40.00,19.61,6.36,0
Madeira,3.75,36.36,17.25,5.85,0
Madeira,0.00,30.23,16.86,5.34,0
Madeira,5.22,45.10,20.00,4.89,0
Madeira,4.00,34.88,16.86,4.35,0
Madeira,6.67,37.50,18.82,4.43,0
Madeira,3.53,37.78,17.65,4.72,0
Madeira,4.29,32.56,16.86,4.78,0
Madeira,10.43,45.10,20.00,4.94,0
Madeira,4.00,34.88,16.86,4.95,0
Madeira,7.50,34.78,18.04,4.35,0
Madeira,3.16,40.43,18.43,4.00,0
Madeira,0.00,30.95,16.47,3.90,0
Madeira,8.18,43.14,20.00,5.00,0
Madeira,4.00,34.88,16.86,4.98,0
Madeira,4.00,33.33,17.65,5.60,0
Madeira,5.71,42.86,19.22,6.70,0
Madeira,0.00,34.88,16.86,6.72,0
Madeira,8.57,42.00,19.61,6.92,0
Madeira,0.00,34.88,16.86,7.56,0
Madeira,4.62,30.23,16.86,8.64,0
Madeira,5.22,45.10,20.00,8.96,0
Madeira,4.00,35.71,16.47,7.64,0
Madeira,6.32,38.78,19.22,6.89,0
Madeira,0.00,36.36,17.25,6.56,0
Madeira,4.62,30.95,16.47,7.10,0
Madeira,5.45,43.14,20.00,11.25,0
Madeira,0.00,33.33,16.47,10.91,0
Madeira,10.00,38.30,18.43,9.80,0
Madeira,0.00,39.13,18.04,9.45,0
Madeira,0.00,32.56,16.86,8.63,0
Madeira,8.18,43.14,20.00,8.18,0
Madeira,0.00,36.36,17.25,7.39,0
Madeira,4.00,32.61,18.04,8.63,0
Madeira,2.86,42.86,19.22,8.67,0
Madeira,0.00,32.56,16.86,8.44,0
Madeira,8.57,41.18,20.00,8.66,0
Madeira,0.00,36.36,17.25,9.24,0
Madeira,8.57,31.82,17.25,8.81,0
Madeira,5.45,44.00,19.61,10.07,0
Madeira,3.75,36.36,17.25,10.49,0
Madeira,5.71,41.18,20.00,9.58,0
Madeira,3.75,36.36,17.25,8.81,0
Madeira,4.29,31.82,17.25,9.15,0
Madeira,7.83,45.10,20.00,12.16,0
Madeira,4.00,34.88,16.86,12.34,0
Madeira,9.00,40.00,19.61,12.06,0
Madeira,3.53,37.78,17.65,10.05,0
Madeira,0.00,30.23,16.86,9.08,0
Madeira,10.43,45.10,20.00,8.71,0
Madeira,3.75,36.36,17.25,8.62,0
Madeira,6.67,37.50,18.82,8.01,0
Madeira,3.16,40.43,18.43,9.46,0
Madeira,4.29,32.56,16.86,8.99,0
Madeira,8.18,43.14,20.00,7.60,0
Madeira,3.75,36.36,17.25,7.17,0
Madeira,7.06,36.17,18.43,6.19,0
Madeira,3.00,41.67,18.82,5.80,0
Madeira,0.00,32.56,16.86,7.75,0
Madeira,8.18,43.14,20.00,9.71,0
Madeira,4.00,34.88,16.86,9.48,0
Madeira,8.57,31.82,17.25,9.66,0
Madeira,5.71,42.86,19.22,8.82,0
Madeira,0.00,34.88,16.86,7.92,0
Madeira,6.00,40.00,19.61,7.23,0
Madeira,4.00,34.88,16.86,6.29,0
Madeira,4.62,30.23,16.86,7.18,0
Madeira,5.22,45.10,20.00,6.20,0
Madeira,0.00,34.88,16.86,6.46,0
Madeira,8.57,42.00,19.61,7.09,0
Madeira,3.75,36.36,17.25,6.91,0
Madeira,0.00,30.23,16.86,9.74,0
Madeira,7.83,45.10,20.00,11.69,0
Madeira,4.00,34.88,16.86,10.66,0
Madeira,6.32,38.78,19.22,13.47,0
Madeira,0.00,39.13,18.04,13.71,0
Madeira,0.00,32.56,16.86,13.17,0
Madeira,5.45,43.14,20.00,16.92,0
Madeira,0.00,34.88,16.86,16.57,0
Madeira,7.06,36.17,18.43,14.41,0
Madeira,3.16,40.43,18.43,11.94,0
Madeira,0.00,30.95,16.47,11.42,0
Madeira,8.18,43.14,20.00,10.55,0
Madeira,4.00,34.88,16.86,10.14,0
Madeira,8.00,33.33,17.65,9.46,0
Madeira,3.00,41.67,18.82,8.07,0
Madeira,4.29,33.33,16.47,7.28,0
Madeira,8.57,42.00,19.61,7.50,0
Madeira,0.00,34.88,16.86,8.16,0
Madeira,4.29,31.82,17.25,11.55,0
Madeira,5.45,44.00,19.61,10.56,0
Madeira,0.00,34.88,16.86,10.69,0
Madeira,8.57,42.00,19.61,9.82,0
Madeira,0.00,36.36,17.25,9.19,0
Madeira,4.62,30.23,16.86,8.00,0
Madeira,7.83,45.10,20.00,9.74,0
Madeira,0.00,34.88,16.86,9.13,0
Madeira,6.67,37.50,18.82,10.66,0
Madeira,0.00,37.78,17.65,10.37,0
Madeira,4.29,32.56,16.86,8.94,0
Madeira,7.83,45.10,20.00,7.81,0
Madeira,4.00,34.88,16.86,7.11,0
Madeira,7.06,36.17,18.43,6.02,0
Madeira,0.00,39.13,18.04,6.16,0
Madeira,0.00,30.95,16.47,5.25,0
Madeira,8.18,43.14,20.00,5.07,0
Madeira,4.00,34.88,16.86,5.42,0
Madeira,8.00,33.33,17.65,4.90,0
Madeira,3.16,40.43,18.43,4.77,0
Madeira,0.00,32.56,16.86,6.98,0
Madeira,8.18,43.14,20.00,8.42,0
Madeira,4.00,34.88,16.86,7.31,0
Madeira,4.00,33.33,17.65,6.51,0
Madeira,5.71,42.86,19.22,5.81,0
Madeira,4.00,34.88,16.86,6.41,0
Madeira,5.71,41.18,20.00,5.98,0
Madeira,0.00,34.88,16.86,5.35,0
Madeira,4.29,31.82,17.25,4.97,0
Madeira,5.45,44.00,19.61,4.79,0
Madeira,4.00,34.88,16.86,4.27,0
Madeira,6.00,40.00,19.61,4.07,0
Madeira,3.75,36.36,17.25,5.08,0
Madeira,0.00,28.57,16.47,4.43,0
Madeira,7.83,45.10,20.00,3.91,0
Madeira,4.29,33.33,16.47,3.38,0
Madeira,6.32,38.78,19.22,3.51,0
Madeira,3.53,37.78,17.65,3.20,0
Madeira,4.29,32.56,16.86,3.04,0
Madeira,5.45,43.14,20.00,2.76,0
Madeira,0.00,34.88,16.86,2.95,0
Madeira,7.06,36.17,18.43,3.01,0
Madeira,3.16,40.43,18.43,6.00,0
Madeira,0.00,32.56,16.86,5.76,0
Madeira,8.18,43.14,20.00,9.01,0
Madeira,0.00,34.88,16.86,10.40,0
Madeira,7.50,34.78,18.04,10.34,0
Madeira,6.00,41.67,18.82,10.16,0
Madeira,0.00,30.95,16.47,13.80,0
Madeira,8.18,43.14,20.00,12.12,0
Madeira,4.00,34.88,16.86,10.55,0
Madeira,4.00,33.33,17.65,9.12,0
Madeira,5.45,44.00,19.61,9.36,0
Madeira,4.00,34.88,16.86,9.03,0
Madeira,8.57,42.00,19.61,9.06,0
Madeira,4.00,34.88,16.86,9.37,0
Madeira,4.29,31.82,17.25,10.24,0
Madeira,5.22,45.10,20.00,11.13,0
Madeira,0.00,34.88,16.86,9.80,0
Madeira,6.32,38.78,19.22,9.24,0
Madeira,0.00,36.36,17.25,9.59,0
Madeira,4.29,32.56,16.86,8.23,0
Madeira,7.83,45.10,20.00,7.70,0
Madeira,4.00,34.88,16.86,6.86,0
Madeira,6.67,37.50,18.82,6.35,0
Madeira,3.33,39.13,18.04,6.55,0
Madeira,4.29,32.56,16.86,7.80,0
Madeira,5.45,43.14,20.00,7.33,0
Madeira,4.00,34.88,16.86,6.37,0
Madeira,3.75,34.78,18.04,6.47,0
Madeira,3.16,40.43,18.43,6.82,0
Madeira,0.00,32.56,16.86,9.04,0
Madeira,10.43,45.10,20.00,9.67,0
Madeira,0.00,34.88,16.86,8.97,0
Madeira,4.00,33.33,17.65,7.50,0
Madeira,5.45,44.90,19.22,6.56,0
Madeira,4.00,34.88,16.86,5.57,0
Madeira,6.00,40.00,19.61,5.02,0
Madeira,0.00,34.88,16.86,4.49,0
Madeira,4.29,31.82,17.25,4.46,0
Madeira,5.71,42.86,19.22,4.70,0
Madeira,4.00,34.88,16.86,5.19,0
Madeira,6.00,40.00,19.61,6.04,0
Madeira,4.00,34.88,16.86,8.01,0
Madeira,4.62,30.23,16.86,7.25,0
Madeira,20.93,56.58,29.80,1.40,0
Madeira,19.62,61.18,33.33,1.89,0
Madeira,21.54,54.17,28.24,4.26,0
Madeira,22.04,58.33,32.94,8.83,0
Madeira,21.00,54.79,28.63,14.58,0
Madeira,24.32,51.39,28.24,12.36,0
Madeira,20.38,61.63,33.73,12.41,0
Madeira,23.68,53.52,27.84,13.27,0
Madeira,22.17,56.10,32.16,16.17,0
Madeira,20.93,57.33,29.41,17.57,0
Madeira,23.68,52.78,28.24,18.48,0
Madeira,21.51,61.63,33.73,16.14,0
Madeira,23.08,54.93,27.84,16.33,0
Madeira,23.72,55.13,30.59,19.29,0
Madeira,20.43,59.49,30.98,20.97,0
Madeira,24.32,52.86,27.45,18.64,0
Madeira,22.35,60.00,33.33,15.58,0
Madeira,22.70,52.86,27.45,16.34,0
Madeira,26.15,52.70,29.02,16.10,0
Madeira,19.20,60.24,32.55,15.59,0
Madeira,21.54,54.17,28.24,16.50,0
Madeira,22.80,59.52,32.94,14.42,0
Madeira,22.11,53.52,27.84,12.83,0
Madeira,25.95,51.39,28.24,12.51,0
Madeira,18.89,62.79,33.73,12.08,0
Madeira,23.68,53.52,27.84,13.00,0
Madeira,21.25,57.83,32.55,13.51,0
Madeira,22.11,53.52,27.84,12.92,0
Madeira,20.77,60.47,33.73,12.23,0
Madeira,21.54,54.17,28.24,13.55,0
Madeira,25.26,52.05,28.63,13.12,0
Madeira,18.82,60.71,32.94,12.06,0
Madeira,24.00,55.56,28.24,13.78,0
Madeira,20.40,58.82,33.33,13.07,0
Madeira,24.62,54.93,27.84,11.59,0
Madeira,24.32,51.39,28.24,11.11,0
Madeira,19.25,61.63,33.73,10.21,0
Madeira,23.08,54.93,27.84,10.63,0
Madeira,22.50,57.83,32.55,10.49,0
Madeira,21.00,54.79,28.63,9.72,0
Madeira,23.68,52.78,28.24,9.00,0
Madeira,20.77,61.18,33.33,8.68,0
Madeira,23.08,54.93,27.84,7.36,0
Madeira,23.18,55.70,30.98,8.09,0
Madeira,20.00,57.69,30.59,8.59,0
Madeira,22.11,52.78,28.24,7.67,0
Madeira,21.92,60.47,33.73,6.77,0
Madeira,21.54,54.93,27.84,5.83,0
Madeira,24.00,53.33,29.41,4.90,0
Madeira,18.00,60.24,32.55,5.40,0
Madeira,22.11,53.52,27.84,6.01,0
Madeira,20.40,58.82,33.33,5.29,0
Madeira,23.08,54.93,27.84,5.79,0
Madeira,25.26,52.05,28.63,5.45,0
Madeira,20.77,61.18,33.33,4.86,0
Madeira,23.68,54.29,27.45,6.29,0
Madeira,24.29,54.55,30.20,7.11,0
Madeira,20.00,60.00,31.37,6.53,0
Madeira,22.70,52.11,27.84,5.50,0
Madeira,20.77,60.47,33.73,5.21,0
Madeira,23.08,54.93,27.84,5.31,0
Madeira,26.15,52.70,29.02,5.07,0
Madeira,19.62,61.90,32.94,5.41,0
Madeira,22.11,53.52,27.84,4.99,0
Madeira,20.82,58.33,32.94,4.60,0
Madeira,23.08,54.93,27.84,6.41,0
Madeira,25.95,51.39,28.24,5.56,0
Madeira,20.77,60.47,33.73,6.14,0
Madeira,23.08,54.93,27.84,5.79,0
Madeira,24.62,52.00,29.41,5.28,0
Madeira,18.37,59.76,32.16,5.63,0
Madeira,22.11,53.52,27.84,4.82,0
Madeira,20.40,58.82,33.33,5.11,0
Madeira,23.08,54.93,27.84,4.71,0
Madeira,25.95,51.39,28.24,4.53,0
Madeira,20.38,62.35,33.33,4.61,0
Madeira,21.54,54.17,28.24,5.31,0
Madeira,20.82,58.33,32.94,5.35,0
Madeira,22.50,55.56,28.24,5.13,0
Madeira,25.00,50.70,27.84,5.54,0
Madeira,19.25,61.63,33.73,5.56,0
Madeira,22.50,55.56,28.24,6.17,0
Madeira,22.17,56.79,31.76,7.88,0
Madeira,21.82,57.89,29.80,8.95,0
Madeira,22.70,52.11,27.84,8.49,0
Madeira,21.92,61.18,33.33,7.53,0
Madeira,22.50,55.56,28.24,8.31,0
Madeira,27.14,54.55,30.20,7.33,0
Madeira,19.15,58.75,31.37,6.85,0
Madeira,22.11,53.52,27.84,6.57,0
Madeira,21.92,60.47,33.73,8.26,0
Madeira,24.62,54.93,27.84,7.93,0
Madeira,25.26,52.05,28.63,8.05,0
Madeira,20.77,61.18,33.33,8.40,0
Madeira,22.11,53.52,27.84,8.42,0
Madeira,24.55,55.70,30.98,7.33,0
Madeira,18.75,60.00,31.37,8.30,0
Madeira,22.11,53.52,27.84,7.31,0
Madeira,22.35,60.00,33.33,7.57,0
Madeira,23.08,54.93,27.84,7.88,0
Madeira,24.62,52.70,29.02,9.90,0
Madeira,19.20,60.24,32.55,9.71,0
Madeira,22.11,53.52,27.84,9.55,0
Madeira,20.40,58.82,33.33,9.81,0
Madeira,21.54,54.17,28.24,12.47,0
Madeira,25.00,50.70,27.84,12.16,0
Madeira,19.62,61.18,33.33,10.15,0
Madeira,23.68,53.52,27.84,10.86,0
Madeira,21.70,57.32,32.16,9.77,0
Madeira,20.00,56.76,29.02,8.23,0
Madeira,24.32,52.11,27.84,8.15,0
Madeira,20.77,61.18,33.33,8.39,0
Madeira,23.08,54.93,27.84,7.32,0
Madeira,24.29,54.55,30.20,6.39,0
Madeira,20.43,59.49,30.98,5.64,0
Madeira,22.70,52.11,27.84,5.01,0
Madeira,20.00,59.30,33.73,4.83,0
Madeira,21.43,56.76,29.02,4.47,0
Madeira,24.32,52.11,27.84,5.26,0
Madeira,20.82,58.33,32.94,6.41,0
Madeira,22.11,54.29,27.45,6.67,0
Madeira,25.95,51.39,28.24,7.91,0
Madeira,21.92,61.18,33.33,8.65,0
Madeira,24.62,54.93,27.84,9.59,0
Madeira,24.29,54.55,30.20,9.66,0
Madeira,20.00,60.00,31.37,9.94,0
Madeira,22.11,53.52,27.84,9.73,0
Madeira,21.18,60.00,33.33,9.24,0
Madeira,23.08,54.93,27.84,10.97,0
Madeira,24.32,50.68,28.63,12.39,0
Madeira,21.92,61.18,33.33,13.15,0
Madeira,24.32,52.86,27.45,12.93,0
Madeira,23.18,55.70,30.98,11.39,0
Madeira,19.15,59.49,30.98,11.58,0
Madeira,22.11,53.52,27.84,11.54,0
Madeira,21.18,60.00,33.33,10.07,0
Madeira,22.11,53.52,27.84,10.07,0
Madeira,24.62,52.70,29.02,8.42,0
Madeira,21.18,60.71,32.94,8.47,0
Madeira,21.54,54.93,27.84,7.53,0
Madeira,23.18,55.70,30.98,7.54,0
Madeira,20.87,58.97,30.59,6.28,0
Madeira,21.08,52.11,27.84,6.89,0
Madeira,21.60,59.52,32.94,6.47,0
Madeira,21.54,54.93,27.84,5.94,0
Madeira,24.00,53.33,29.41,5.08,0
Madeira,20.40,60.98,32.16,4.98,0
Madeira,23.68,53.52,27.84,4.71,0
Madeira,20.82,58.33,32.94,5.99,0
Madeira,22.50,55.56,28.24,5.95,0
Madeira,25.00,50.70,27.84,5.64,0
Madeira,21.51,61.63,33.73,6.58,0
Madeira,23.08,54.93,27.84,6.06,0
Madeira,25.50,53.33,29.41,7.23,0
Madeira,20.82,60.49,31.76,6.63,0
Madeira,22.70,52.86,27.45,6.59,0
Madeira,21.60,58.82,33.33,5.36,0
Madeira,20.53,53.52,27.84,5.36,0
Madeira,25.95,51.39,28.24,6.46,0
Madeira,21.18,60.00,33.33,7.48,0
Madeira,23.68,54.29,27.45,8.21,0
Madeira,24.88,53.95,29.80,7.75,0
Madeira,21.25,59.26,31.76,7.75,0
Madeira,22.11,53.52,27.84,8.57,0
Madeira,22.17,56.79,31.76,7.76,0
Madeira,20.93,57.33,29.41,6.49,0
Madeira,24.32,52.11,27.84,5.97,0
Madeira,20.77,61.18,33.33,6.34,0
Madeira,22.11,53.52,27.84,5.51,0
Madeira,24.29,54.55,30.20,4.86,0
Madeira,20.43,59.49,30.98,4.92,0
Madeira,22.11,53.52,27.84,4.44,0
Madeira,21.60,59.52,32.94,4.73,0
Madeira,23.08,54.93,27.84,6.21,0
Madeira,26.15,53.42,28.63,7.97,0
Madeira,18.82,60.71,32.94,8.04,0
Madeira,23.68,53.52,27.84,7.55,0
Madeira,23.27,58.33,32.94,8.76,0
Madeira,22.50,55.56,28.24,10.37,0
Madeira,25.00,50.70,27.84,10.32,0
Madeira,19.25,61.63,33.73,15.76,0
Madeira,23.68,54.29,27.45,14.42,0
Madeira,22.17,56.79,31.76,14.16,0
Madeira,20.00,56.76,29.02,12.70,0
Madeira,24.32,52.11,27.84,10.73,0
Madeira,20.38,61.63,33.73,10.32,0
Madeira,23.08,54.93,27.84,10.74,0
Madeira,24.29,54.55,30.20,11.00,0
Madeira,20.00,60.00,31.37,9.78,0
Madeira,22.70,52.86,27.45,8.55,0
Madeira,21.18,60.00,33.33,10.82,0
Madeira,23.08,54.93,27.84,11.24,0
Madeira,25.26,52.05,28.63,10.44,0
Madeira,18.82,60.71,32.94,9.02,0
Madeira,23.08,54.93,27.84,9.56,0
Madeira,20.82,58.33,32.94,11.02,0
Madeira,21.54,54.17,28.24,10.06,0
Madeira,25.95,52.11,27.84,8.78,0
Madeira,19.25,61.63,33.73,7.74,0
Madeira,23.08,54.93,27.84,6.77,0
Madeira,22.17,56.79,31.76,9.44,0
Madeira,20.93,57.33,29.41,11.38,0
Madeira,24.32,52.11,27.84,16.65,0
Madeira,21.51,61.63,33.73,15.52,0
Madeira,22.11,53.52,27.84,16.56,0
Madeira,24.88,53.95,29.80,13.95,0
Madeira,20.82,61.25,31.37,11.83,0
Madeira,22.11,53.52,27.84,10.28,0
Madeira,21.60,59.52,32.94,8.47,0
Madeira,23.68,54.29,27.45,7.45,0
Madeira,25.95,51.39,28.24,6.99,0
Madeira,19.62,61.90,32.94,7.09,0
Madeira,22.70,52.86,27.45,6.63,0
Madeira,21.25,57.83,32.55,6.41,0
Madeira,21.95,56.16,28.63,5.46,0
Madeira,25.00,50.70,27.84,5.26,0
Madeira,20.77,60.47,33.73,4.69,0
Madeira,23.68,54.29,27.45,4.33,0
Madeira,25.95,51.39,28.24,3.90,0
Madeira,20.77,61.18,33.33,3.63,0
Madeira,23.08,54.93,27.84,3.09,0
Madeira,25.12,55.13,30.59,3.10,0
Madeira,20.00,60.00,31.37,2.72,0
Madeira,23.68,53.52,27.84,2.83,0
Madeira,20.00,59.30,33.73,3.31,0
Madeira,21.43,56.76,29.02,3.52,0
Madeira,24.32,52.11,27.84,3.56,0
Madeira,21.51,61.63,33.73,4.79,0
Madeira,22.70,52.86,27.45,5.06,0
Madeira,23.18,55.70,30.98,6.32,0
Madeira,20.00,58.44,30.20,6.88,0
